method,model,language,project,func_name,id,side
asap,8B,java,oblac/jodd,MethodVisitor.visitParameterAnnotation,480,0.9672843217849731
asap,8B,java,oblac/jodd,MethodVisitor.visitTypeInsn,481,0.5352033972740173
asap,8B,java,oblac/jodd,MethodVisitor.visitFieldInsn,482,0.9682978987693787
asap,8B,java,oblac/jodd,MethodVisitor.visitMethodInsn,483,-0.5758776664733887
asap,8B,java,oblac/jodd,MethodVisitor.visitInvokeDynamicInsn,484,0.9455732107162476
asap,8B,java,oblac/jodd,MethodVisitor.visitJumpInsn,485,0.9285464286804199
asap,8B,java,oblac/jodd,MethodVisitor.visitTableSwitchInsn,486,0.9399675130844116
asap,8B,java,oblac/jodd,MethodVisitor.visitLookupSwitchInsn,487,0.6851666569709778
asap,8B,java,oblac/jodd,MethodVisitor.visitMultiANewArrayInsn,488,0.8439253568649292
asap,8B,java,oblac/jodd,MethodVisitor.visitTryCatchBlock,489,0.8652365207672119
asap,8B,java,oblac/jodd,MethodVisitor.visitLocalVariable,490,0.9047336578369141
asap,8B,java,oblac/jodd,MethodVisitor.visitLocalVariableAnnotation,491,0.9690713882446289
asap,8B,java,oblac/jodd,MethodVisitor.visitLineNumber,492,0.9251067042350769
asap,8B,java,oblac/jodd,SymbolTable.copyBootstrapMethods,493,0.7960923910140991
asap,8B,java,oblac/jodd,SymbolTable.setMajorVersionAndClassName,494,0.8835995197296143
asap,8B,java,oblac/jodd,SymbolTable.putBootstrapMethods,495,0.5933690071105957
asap,8B,java,oblac/jodd,SymbolTable.addConstant,496,0.5216507315635681
asap,8B,java,oblac/jodd,SymbolTable.addConstantMethodref,497,0.7319127321243286
asap,8B,java,oblac/jodd,SymbolTable.addConstantMemberReference,498,0.01774219051003456
asap,8B,java,oblac/jodd,SymbolTable.addConstantMemberReference,499,0.78670334815979
asap,8B,java,orientechnologies/orientdb,OBinarySerializerFactory.getObjectSerializer,500,0.7500286102294922
asap,8B,java,orientechnologies/orientdb,OBinarySerializerFactory.getObjectSerializer,501,0.8783783316612244
asap,8B,java,orientechnologies/orientdb,ODatabaseImport.processBrokenRids,502,0.600023627281189
asap,8B,java,orientechnologies/orientdb,OCommandExecutorSQLCreateIndex.execute,503,0.881851851940155
asap,8B,java,orientechnologies/orientdb,OCommandExecutorSQLInsert.execute,504,0.7678722143173218
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.connect,505,0.9631232023239136
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.connect,506,0.982475757598877
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.getConnection,507,0.9516288042068481
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.kill,508,0.9491931200027466
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.interrupt,509,0.9467251300811768
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.disconnect,510,0.9849084615707397
asap,8B,java,orientechnologies/orientdb,OClientConnectionManager.pushDistribCfg2Clients,511,0.9780164361000061
asap,8B,java,orientechnologies/orientdb,FrequencySketch.reset,512,0.9406043291091919
asap,8B,java,orientechnologies/orientdb,FrequencySketch.indexOf,513,0.9270144701004028
asap,8B,java,orientechnologies/orientdb,FrequencySketch.spread,514,0.9014021158218384
asap,8B,java,orientechnologies/orientdb,StripedBuffer.advanceProbe,515,0.957425057888031
asap,8B,java,orientechnologies/orientdb,Orient.initShutdownQueue,516,0.8755459189414978
asap,8B,java,orientechnologies/orientdb,Orient.getEngine,517,0.9531127214431763
asap,8B,java,orientechnologies/orientdb,OClusterBasedStorageConfiguration.toStream,518,0.8691127300262451
asap,8B,java,orientechnologies/orientdb,OHttpResponse.compress,519,0.8878533840179443
asap,8B,java,orientechnologies/orientdb,OStorageRemote.command,520,0.9735521674156189
asap,8B,java,orientechnologies/orientdb,OStorageRemote.endRequest,521,0.9300239086151123
asap,8B,java,orientechnologies/orientdb,OStorageRemote.addHost,522,0.8820587992668152
asap,8B,java,orientechnologies/orientdb,OStorageRemote.beginRequest,523,0.9632826447486877
asap,8B,java,orientechnologies/orientdb,OStorageConfigurationImpl.load,524,0.9797154664993286
asap,8B,java,orientechnologies/orientdb,OStorageConfigurationImpl.toStream,525,0.8724913597106934
asap,8B,java,orientechnologies/orientdb,OSBTreeBucketSingleValue.getValue,526,0.97004234790802
asap,8B,java,orientechnologies/orientdb,Bucket.getValues,527,0.91509610414505
asap,8B,java,orientechnologies/orientdb,Bucket.getValues,528,0.9126707315444946
asap,8B,java,orientechnologies/orientdb,OIndexFullText.put,529,0.8765707015991211
asap,8B,java,orientechnologies/orientdb,OIndexFullText.remove,530,0.9371625185012817
asap,8B,java,orientechnologies/orientdb,OIndexManagerShared.createIndex,531,0.7020715475082397
asap,8B,java,orientechnologies/orientdb,OIndexManagerShared.toStream,532,0.8338627815246582
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.delete,533,0.983715295791626
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.callbackHooks,534,0.8915164470672607
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.delete,535,0.944898247718811
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.executeHideRecord,536,0.8276304006576538
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.countView,537,0.9164289236068726
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.countClass,538,0.915554404258728
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentAbstract.activateOnCurrentThread,539,0.8520843386650085
asap,8B,java,orientechnologies/orientdb,OSecurityShared.authenticate,540,0.983609676361084
asap,8B,java,orientechnologies/orientdb,OSecurityShared.createMetadata,541,0.9581311345100403
asap,8B,java,orientechnologies/orientdb,OFileClassic.create,542,0.6981780529022217
asap,8B,java,orientechnologies/orientdb,OFileClassic.checkRegions,543,0.9454100131988525
asap,8B,java,orientechnologies/orientdb,OFileClassic.replaceContentWith,544,0.9269372224807739
asap,8B,java,orientechnologies/orientdb,ONodeManager.initReceiveMessages,545,0.9504737257957458
asap,8B,java,orientechnologies/orientdb,ONodeManager.initDiscoveryPing,546,0.984569787979126
asap,8B,java,orientechnologies/orientdb,ONodeManager.initCheckDisconnect,547,0.7892745733261108
asap,8B,java,orientechnologies/orientdb,ONodeManager.initCheckLeader,548,0.8954547047615051
asap,8B,java,orientechnologies/orientdb,ODistributedAbstractPlugin.executeOnLocalNode,549,0.9243610501289368
asap,8B,java,orientechnologies/orientdb,ODistributedAbstractPlugin.getNodesWithStatus,550,0.7964401841163635
asap,8B,java,orientechnologies/orientdb,ODistributedAbstractPlugin.installDatabaseFromNetwork,551,0.9746992588043213
asap,8B,java,orientechnologies/orientdb,OConflictResolverDatabaseRepairer.cancelRepairRecord,552,0.6935395002365112
asap,8B,java,orientechnologies/orientdb,OConflictResolverDatabaseRepairer.enqueueRepairCluster,553,0.8249683380126953
asap,8B,java,orientechnologies/orientdb,ODistributedDatabaseImpl.processRequest,554,0.9894052743911743
asap,8B,java,orientechnologies/orientdb,OAbstract2pcTask.getPartitionKey,555,0.8781423568725586
asap,8B,java,orientechnologies/orientdb,OSequenceCached.nextWithNewCurrentValue,556,0.8568571209907532
asap,8B,java,orientechnologies/orientdb,ScalableRWLock.addState,557,0.6716122031211853
asap,8B,java,orientechnologies/orientdb,OPrefixBTreeBucket.getValue,558,0.9038336277008057
asap,8B,java,orientechnologies/orientdb,OEmbeddedRidBag.swap,559,0.9738963842391968
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentRemote.executeReadRecord,560,0.7044439315795898
asap,8B,java,orientechnologies/orientdb,OJson.toObjectDetermineType,561,0.7674605846405029
asap,8B,java,orientechnologies/orientdb,JPAHandler.characters,562,0.8143396377563477
asap,8B,java,orientechnologies/orientdb,OScriptExecutionPlan.executeFull,563,0.7463804483413696
asap,8B,java,orientechnologies/orientdb,OObjectProxyMethodHandler.detach,564,0.9626060724258423
asap,8B,java,orientechnologies/orientdb,OObjectProxyMethodHandler.attach,565,0.9492719173431396
asap,8B,java,orientechnologies/orientdb,ONative.getOpenFilesLimit,566,0.9708215594291687
asap,8B,java,orientechnologies/orientdb,SpatialQueryBuilderOverlap.build,567,0.9110972285270691
asap,8B,java,orientechnologies/orientdb,OLuceneSpatialOperator.evaluateRecord,568,0.7075275182723999
asap,8B,java,orientechnologies/orientdb,OSelectExecutionPlanner.findPrefixes,569,0.9716633558273315
asap,8B,java,orientechnologies/orientdb,ORecordSerializerBinaryV1.getFieldSizeAndTypeFromCurrentPosition,570,0.8971160650253296
asap,8B,java,orientechnologies/orientdb,OSelectExecutionPlanner.requiresMultipleIndexLookups,571,0.836792528629303
asap,8B,java,orientechnologies/orientdb,ORecordSerializerBinaryV0.getPositionsFromEmbeddedCollection,572,0.7715758085250854
asap,8B,java,orientechnologies/orientdb,OAtomicOperation.checkChangesFilledUpTo,573,0.8796709775924683
asap,8B,java,orientechnologies/orientdb,OExecutionPlanCache.get,574,0.9243361949920654
asap,8B,java,orientechnologies/orientdb,ODatabaseDocumentEmbedded.executeDeleteRecord,575,0.9129170179367065
asap,8B,java,orientechnologies/orientdb,OPropertyEmbedded.setTypeInternal,576,0.9192796349525452
asap,8B,java,orientechnologies/orientdb,OHazelcastPlugin.initSystemDatabase,577,0.9389387965202332
asap,8B,java,orientechnologies/orientdb,OReadersWriterSpinLock.tryAcquireReadLock,578,0.8605152368545532
asap,8B,java,orientechnologies/orientdb,OAbstractPaginatedStorage.handleJVMError,579,0.9748961329460144
asap,8B,java,orientechnologies/orientdb,OETLContext.printExceptionStackTrace,580,0.992069661617279
asap,8B,java,orientechnologies/orientdb,OFileManager.buildJsonFromFile,581,0.9762898683547974
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.collectResponse,582,0.951647162437439
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.waitForSynchronousResponses,583,0.7980448007583618
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getMissingNodes,584,0.5797424912452698
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getConflictResponses,585,0.8444198966026306
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getBestResponsesGroup,586,0.5409250259399414
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.computeQuorumResponse,587,0.7693573236465454
asap,8B,java,orientechnologies/orientdb,ODistributedResponseManagerImpl.getReceivedResponses,588,0.7718020081520081
asap,8B,java,orientechnologies/orientdb,OETLJob.status,589,0.8133378624916077
asap,8B,java,orientechnologies/orientdb,OETLHandler.executeImport,590,0.8190099596977234
asap,8B,java,orientechnologies/orientdb,OETLHandler.status,591,0.740525484085083
asap,8B,java,orientechnologies/orientdb,OWALSegmentCache.truncate,592,0.9599535465240479
asap,8B,java,orientechnologies/orientdb,ODirtyManager.mergeSet,593,0.8639026880264282
asap,8B,java,orientechnologies/orientdb,OAbstractPaginatedStorage.preallocateRids,594,0.7113144397735596
asap,8B,java,orientechnologies/orientdb,OFileUtils.atomicMoveWithFallback,595,0.13028012216091156
asap,8B,java,orientechnologies/orientdb,OFileUtils.prepareForFileCreationOrReplacement,596,0.9575262069702148
asap,8B,java,orientechnologies/orientdb,OMicroTransaction.commit,597,0.9476925134658813
asap,8B,java,orientechnologies/orientdb,OMicroTransaction.rollback,598,0.9751105308532715
asap,8B,java,orientechnologies/orientdb,OMicroTransaction.updateIdentityAfterRecordCommit,599,0.8735296726226807
asap,8B,java,real-logic/aeron,ClusterMember.determineMember,600,0.9275426268577576
asap,8B,java,real-logic/aeron,SamplesUtil.mapCounters,601,0.696584165096283
asap,8B,java,real-logic/aeron,BacklogStat.snapshot,602,0.8319632411003113
asap,8B,java,real-logic/aeron,CommonContext.requestDriverTermination,603,0.7949942350387573
asap,8B,java,real-logic/aeron,TerminateDriverFlyweight.tokenBuffer,604,0.9209411144256592
asap,8B,java,real-logic/aeron,RecordingLog.findLastTerm,605,0.8267712593078613
asap,8B,java,real-logic/aeron,SamplesUtil.mapExistingFileReadOnly,606,0.772354006767273
asap,8B,java,real-logic/aeron,HeaderFlyweight.flagsToChars,607,0.9131096005439758
asap,8B,java,real-logic/aeron,Configuration.validateUnblockTimeout,608,0.9710595607757568
asap,8B,java,real-logic/aeron,ReplayMerge.close,609,0.9915632009506226
asap,8B,java,real-logic/aeron,ReplayMerge.doWork,610,0.48725584149360657
asap,8B,java,real-logic/aeron,Configuration.validateSessionIdRange,611,0.9143657684326172
asap,8B,java,real-logic/aeron,RecordingSubscriptionDescriptorPoller.reset,612,0.9479662179946899
asap,8B,java,real-logic/aeron,ArchiveProxy.listRecordingSubscriptions,613,0.699623703956604
asap,8B,java,real-logic/aeron,ClusterMember.hasActiveQuorum,614,0.887604832649231
asap,8B,java,real-logic/aeron,ConcurrentPublication.offer,615,0.5958399772644043
asap,8B,java,real-logic/aeron,Publication.offer,616,0.7910968661308289
asap,8B,java,real-logic/aeron,ExclusivePublication.offer,617,0.5617090463638306
asap,8B,java,real-logic/aeron,ExclusiveTermAppender.appendUnfragmentedMessage,618,0.9372330904006958
asap,8B,java,real-logic/aeron,ArchiveProxy.truncateRecording,619,0.955507218837738
asap,8B,java,real-logic/aeron,ArchiveProxy.getStopPosition,620,0.8763947486877441
asap,8B,java,real-logic/aeron,AeronArchive.getStopPosition,621,0.8641400337219238
asap,8B,java,real-logic/aeron,RecordingLog.createRecoveryPlan,622,0.9110698103904724
asap,8B,java,real-logic/aeron,ClusterMember.validateMemberEndpoints,623,0.9816772937774658
asap,8B,java,real-logic/aeron,ClusterMember.areSameEndpoints,624,0.9903236627578735
asap,8B,java,real-logic/aeron,ClusterMember.encodeAsString,625,0.9759897589683533
asap,8B,java,real-logic/aeron,ClusterMember.isNotDuplicateEndpoints,626,0.9522121548652649
asap,8B,java,real-logic/aeron,ClusterMember.findMemberIndex,627,0.9598865509033203
asap,8B,java,real-logic/aeron,ClusterMember.removeMember,628,0.9427017569541931
asap,8B,java,real-logic/aeron,ClusterMember.highMemberId,629,0.9401781558990479
asap,8B,java,real-logic/aeron,AeronCluster.offer,630,0.509773850440979
asap,8B,java,real-logic/aeron,ChannelUri.initialPosition,631,0.7231931090354919
asap,8B,java,real-logic/aeron,ClusterMember.compareLog,632,0.7525366544723511
asap,8B,java,real-logic/aeron,ClusterMember.compareLog,633,0.6809925436973572
asap,8B,java,real-logic/aeron,ChannelUriStringBuilder.initialPosition,634,0.7063959836959839
asap,8B,java,real-logic/aeron,ChannelUri.channelTag,635,0.7558369636535645
asap,8B,java,real-logic/aeron,ChannelUri.entityTag,636,0.860184907913208
asap,8B,java,real-logic/aeron,ChannelUri.getTag,637,0.9365673065185547
asap,8B,java,real-logic/aeron,RecoveryState.getSnapshotRecordingId,638,0.8906470537185669
asap,8B,java,real-logic/aeron,UdpChannel.matchesTag,639,0.7847100496292114
asap,8B,java,real-logic/aeron,PublicationImage.addDestination,640,0.8380621671676636
asap,8B,java,real-logic/aeron,StreamStat.snapshot,641,0.9279360175132751
asap,8B,java,real-logic/aeron,HeartbeatStatus.allocate,642,0.8482847809791565
asap,8B,java,real-logic/aeron,ClusterMember.reset,643,0.9075958728790283
asap,8B,java,real-logic/aeron,ClusterMember.isQuorumCandidate,644,0.9774466156959534
asap,8B,java,real-logic/aeron,ClusterMember.isUnanimousCandidate,645,0.9496771097183228
asap,8B,java,real-logic/aeron,ArchiveProxy.tryConnect,646,0.781485378742218
asap,8B,java,real-logic/aeron,ArchiveProxy.findLastMatchingRecording,647,0.9480651617050171
asap,8B,java,real-logic/aeron,AeronArchive.truncateRecording,648,0.9628154039382935
asap,8B,java,real-logic/aeron,ArchiveProxy.getRecordingPosition,649,0.9546990394592285
asap,8B,java,real-logic/aeron,AeronArchive.findLastMatchingRecording,650,0.9442973136901855
asap,8B,java,real-logic/aeron,ServiceHeartbeat.allocate,651,0.8512756824493408
asap,8B,java,real-logic/aeron,ServiceHeartbeat.findCounterId,652,0.8386779427528381
asap,8B,java,real-logic/aeron,ClusterMember.hasWonVoteOnFullCount,653,0.9646314978599548
asap,8B,java,real-logic/aeron,ClusterMember.hasMajorityVote,654,0.819412350654602
asap,8B,java,real-logic/aeron,ClusterMember.addMemberStatusPublications,655,0.9401510953903198
asap,8B,java,real-logic/aeron,ClusterMember.closeMemberPublications,656,0.9451618194580078
asap,8B,java,real-logic/aeron,ClusterMember.resetLogPositions,657,0.9728703498840332
asap,8B,java,real-logic/aeron,ClusterMember.haveVotersReachedPosition,658,0.9896600246429443
asap,8B,java,real-logic/aeron,ChannelUriStringBuilder.linger,659,0.9244212508201599
asap,8B,java,real-logic/aeron,RecordingLog.tombstoneEntry,660,0.8138108253479004
asap,8B,java,real-logic/aeron,ClusterMember.quorumPosition,661,0.7265310883522034
asap,8B,java,real-logic/aeron,ArchiveProxy.extendRecording,662,0.8553068041801453
asap,8B,java,real-logic/aeron,ChannelUri.addSessionId,663,0.9593284130096436
asap,8B,java,real-logic/aeron,ClusterNodeRole.findCounterId,664,0.8870481252670288
asap,8B,java,real-logic/aeron,RecordingPos.isActive,665,0.8905860185623169
asap,8B,java,real-logic/aeron,RecordingLog.createRecoveryPlan,666,0.9556237459182739
asap,8B,java,real-logic/aeron,RecoveryState.hasReplay,667,0.9598302841186523
asap,8B,java,real-logic/aeron,RecordingLog.reload,668,0.684463381767273
asap,8B,java,real-logic/aeron,RecoveryState.allocate,669,0.852663516998291
asap,8B,java,real-logic/aeron,ClusteredServiceContainer.main,670,0.7052148580551147
asap,8B,java,real-logic/aeron,RecordingPos.findCounterIdByRecording,671,0.8609060049057007
asap,8B,java,real-logic/aeron,RecordingPos.findCounterIdBySession,672,0.795127272605896
asap,8B,java,real-logic/aeron,ArchiveProxy.listRecording,673,0.409429669380188
asap,8B,java,real-logic/aeron,ClusterControl.findControlToggle,674,0.8356955051422119
asap,8B,java,real-logic/aeron,RecordingLog.appendTerm,675,0.89192134141922
asap,8B,java,real-logic/aeron,RecordingLog.appendSnapshot,676,0.9740737080574036
asap,8B,java,real-logic/aeron,RecordingLog.commitLogPosition,677,0.9107633233070374
asap,8B,java,real-logic/aeron,RecordingPos.getRecordingId,678,0.9513862133026123
asap,8B,java,real-logic/aeron,ArchiveProxy.stopReplay,679,0.9763662815093994
asap,8B,java,real-logic/aeron,AeronArchive.stopReplay,680,0.9834815263748169
asap,8B,java,real-logic/aeron,RecordingDescriptorPoller.reset,681,0.8028402328491211
asap,8B,java,real-logic/aeron,ClientSession.offer,682,0.7911337614059448
asap,8B,java,real-logic/aeron,CounterMessageFlyweight.keyBuffer,683,0.8198941946029663
asap,8B,java,real-logic/aeron,CounterMessageFlyweight.labelBuffer,684,0.8127419948577881
asap,8B,java,real-logic/aeron,ConcurrentPublication.offer,685,0.5860757827758789
asap,8B,java,real-logic/aeron,AeronCluster.close,686,0.9957667589187622
asap,8B,java,real-logic/aeron,StatusUtil.sendChannelStatus,687,0.5154470205307007
asap,8B,java,real-logic/aeron,StatusUtil.receiveChannelStatus,688,0.8605937957763672
asap,8B,java,real-logic/aeron,LogBufferDescriptor.checkPageSize,689,0.8521941900253296
asap,8B,java,real-logic/aeron,Configuration.validatePageSize,690,0.8716692924499512
asap,8B,java,real-logic/aeron,LogBufferDescriptor.casRawTail,691,0.5106964707374573
asap,8B,java,real-logic/aeron,ExclusivePublication.offer,692,0.27771660685539246
asap,8B,java,real-logic/aeron,ExclusiveTermAppender.appendFragmentedMessage,693,0.9706091284751892
asap,8B,java,real-logic/aeron,DirectBufferVector.validateAndComputeLength,694,0.9018668532371521
asap,8B,java,real-logic/aeron,DirectBufferVector.reset,695,0.9693557620048523
asap,8B,java,real-logic/aeron,ClusteredMediaDriver.main,696,0.7554649710655212
asap,8B,java,real-logic/aeron,DirectBufferVector.validate,697,0.9739004373550415
asap,8B,java,real-logic/aeron,UdpChannel.description,698,0.5707107782363892
asap,8B,java,real-logic/aeron,Configuration.validateSocketBufferLengths,699,0.9567462205886841
asap,8B,java,spring-projects/spring-security,CurrentSecurityContextArgumentResolver.resolveArgument,700,0.8600502014160156
asap,8B,java,spring-projects/spring-security,CurrentSecurityContextArgumentResolver.isInvalidType,701,0.8712080717086792
asap,8B,java,spring-projects/spring-security,DefaultOAuth2AuthorizationRequestResolver.addPkceParameters,702,0.8438857793807983
asap,8B,java,spring-projects/spring-security,JwtGrantedAuthoritiesConverter.convert,703,0.8038070797920227
asap,8B,java,spring-projects/spring-security,NimbusJwtDecoder.decode,704,0.9798464179039001
asap,8B,java,spring-projects/spring-security,HttpSecurity.oauth2Client,705,0.9766204357147217
asap,8B,java,spring-projects/spring-security,ActiveDirectoryLdapAuthenticationProvider.setContextEnvironmentProperties,706,0.9160864949226379
asap,8B,java,spring-projects/spring-security,AbstractAuthenticationFilterConfigurer.updateAccessDefaults,707,0.7228901982307434
asap,8B,java,spring-projects/spring-security,ReactiveRemoteJWKSource.getJWKSet,708,0.7465701103210449
asap,8B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.determineTargetUrl,709,0.9949026703834534
asap,8B,java,spring-projects/spring-security,SpringSecurityCoreVersion.getSpringVersion,710,-0.47344085574150085
asap,8B,java,spring-projects/spring-security,HttpSecurity.oauth2ResourceServer,711,0.9882540702819824
asap,8B,java,spring-projects/spring-security,OAuth2ClientConfigurer.clientRegistrationRepository,712,0.9455803632736206
asap,8B,java,spring-projects/spring-security,LdapShaPasswordEncoder.extractPrefix,713,0.8818289041519165
asap,8B,java,spring-projects/spring-security,MessageDigestPasswordEncoder.encode,714,0.9835357069969177
asap,8B,java,spring-projects/spring-security,MessageDigestPasswordEncoder.matches,715,0.9765865802764893
asap,8B,java,spring-projects/spring-security,DefaultLoginPageGeneratingFilter.setResolveHiddenInputs,716,0.6083585023880005
asap,8B,java,spring-projects/spring-security,ImplicitGrantConfigurer.clientRegistrationRepository,717,0.9582799077033997
asap,8B,java,spring-projects/spring-security,UserDetailsResourceFactoryBean.fromString,718,0.17264416813850403
asap,8B,java,spring-projects/spring-security,AclClassIdUtils.identifierFrom,719,0.8099912405014038
asap,8B,java,spring-projects/spring-security,Base64.getDecodabet,720,0.7842051386833191
asap,8B,java,spring-projects/spring-security,SecurityJackson2Modules.createWhitelistedDefaultTyping,721,0.9395853877067566
asap,8B,java,spring-projects/spring-security,ServerWebExchangeMatchers.pathMatchers,722,0.8596028089523315
asap,8B,java,spring-projects/spring-security,ServerWebExchangeMatchers.anyExchange,723,0.7312748432159424
asap,8B,java,spring-projects/spring-security,OAuth2LoginConfigurer.clientRegistrationRepository,724,0.951096773147583
asap,8B,java,spring-projects/spring-security,WebSecurityConfigurerAdapter.createSharedObjects,725,0.9418553709983826
asap,8B,java,spring-projects/spring-security,Pbkdf2PasswordEncoder.matches,726,0.9782131910324097
asap,8B,java,spring-projects/spring-security,LazyCsrfTokenRepository.generateToken,727,0.9635410308837891
asap,8B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.principalChanged,728,0.8407498002052307
asap,8B,java,spring-projects/spring-security,MethodSecurityMetadataSourceAdvisorRegistrar.registerBeanDefinitions,729,0.9601626396179199
asap,8B,java,spring-projects/spring-security,OnCommittedResponseWrapper.checkContentLength,730,0.6182884573936462
asap,8B,java,spring-projects/spring-security,Encryptors.queryableText,731,0.857237696647644
asap,8B,java,spring-projects/spring-security,CipherUtils.newSecretKey,732,0.961800217628479
asap,8B,java,spring-projects/spring-security,CipherUtils.newCipher,733,0.9493845701217651
asap,8B,java,spring-projects/spring-security,CipherUtils.getParameterSpec,734,0.958473265171051
asap,8B,java,spring-projects/spring-security,CipherUtils.initCipher,735,0.6448734998703003
asap,8B,java,spring-projects/spring-security,CipherUtils.initCipher,736,0.9341652989387512
asap,8B,java,spring-projects/spring-security,EncodingUtils.concatenate,737,0.7886742353439331
asap,8B,java,spring-projects/spring-security,EncodingUtils.subArray,738,0.9640831351280212
asap,8B,java,spring-projects/spring-security,Utf8.decode,739,0.9933018088340759
asap,8B,java,spring-projects/spring-security,FilterChainProxy.getFilters,740,0.9553999900817871
asap,8B,java,spring-projects/spring-security,FilterChainProxy.getFilters,741,0.915301501750946
asap,8B,java,spring-projects/spring-security,XFrameOptionsHeaderWriter.writeHeaders,742,0.7812584042549133
asap,8B,java,spring-projects/spring-security,AbstractSecurityWebApplicationInitializer.insertSpringSecurityFilterChain,743,0.9519765377044678
asap,8B,java,spring-projects/spring-security,FastHttpDateFormat.getCurrentDate,744,0.9602838754653931
asap,8B,java,spring-projects/spring-security,FastHttpDateFormat.internalParseDate,745,0.9582444429397583
asap,8B,java,spring-projects/spring-security,FastHttpDateFormat.updateCache,746,0.9685400724411011
asap,8B,java,spring-projects/spring-security,HttpSessionRequestCache.saveRequest,747,0.9475405812263489
asap,8B,java,spring-projects/spring-security,DefaultSavedRequest.getRedirectUrl,748,0.943096399307251
asap,8B,java,spring-projects/spring-security,UrlUtils.buildRequestUrl,749,0.9471911191940308
asap,8B,java,spring-projects/spring-security,UrlUtils.isAbsoluteUrl,750,0.9933291673660278
asap,8B,java,spring-projects/spring-security,ThrowableAnalyzer.getRegisteredTypes,751,0.9341549873352051
asap,8B,java,spring-projects/spring-security,ThrowableAnalyzer.extractCause,752,0.8995163440704346
asap,8B,java,spring-projects/spring-security,RegexRequestMatcher.valueOf,753,0.9215553402900696
asap,8B,java,spring-projects/spring-security,SimpleUrlAuthenticationFailureHandler.setDefaultFailureUrl,754,0.9440965056419373
asap,8B,java,spring-projects/spring-security,Http403ForbiddenEntryPoint.commence,755,0.9659577012062073
asap,8B,java,spring-projects/spring-security,LoginUrlAuthenticationEntryPoint.buildHttpsRedirectUrlForRequest,756,0.9914241433143616
asap,8B,java,spring-projects/spring-security,SimpleUrlAuthenticationSuccessHandler.clearAuthenticationAttributes,757,0.8458095788955688
asap,8B,java,spring-projects/spring-security,UsernamePasswordAuthenticationFilter.setDetails,758,0.792646050453186
asap,8B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.determineTargetUrl,759,0.953740119934082
asap,8B,java,spring-projects/spring-security,AbstractAuthenticationTargetUrlRequestHandler.setTargetUrlParameter,760,0.8805876970291138
asap,8B,java,spring-projects/spring-security,PersistentTokenBasedRememberMeServices.processAutoLoginCookie,761,0.9726415872573853
asap,8B,java,spring-projects/spring-security,PersistentTokenBasedRememberMeServices.onLoginSuccess,762,0.9222862124443054
asap,8B,java,spring-projects/spring-security,AbstractRememberMeServices.extractRememberMeCookie,763,0.8412438631057739
asap,8B,java,spring-projects/spring-security,AbstractRememberMeServices.encodeCookie,764,0.9724146723747253
asap,8B,java,spring-projects/spring-security,AbstractRememberMeServices.setCookie,765,0.9457451105117798
asap,8B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.afterPropertiesSet,766,0.6171914339065552
asap,8B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.doFilter,767,0.8250203728675842
asap,8B,java,spring-projects/spring-security,AbstractPreAuthenticatedProcessingFilter.doAuthenticate,768,0.9925624132156372
asap,8B,java,spring-projects/spring-security,J2eePreAuthenticatedProcessingFilter.getPreAuthenticatedPrincipal,769,0.9218472838401794
asap,8B,java,spring-projects/spring-security,WebSpherePreAuthenticatedWebAuthenticationDetailsSource.getWebSphereGroupsBasedGrantedAuthorities,770,0.9045379161834717
asap,8B,java,spring-projects/spring-security,WebSpherePreAuthenticatedProcessingFilter.getPreAuthenticatedPrincipal,771,0.9432796835899353
asap,8B,java,spring-projects/spring-security,DefaultWASUsernameAndGroupsExtractor.getSecurityName,772,0.9627900123596191
asap,8B,java,spring-projects/spring-security,DefaultWASUsernameAndGroupsExtractor.getWebSphereGroups,773,0.9689530730247498
